1123.076926	46.390291
1126.421408	44.796808
1129.765890	43.210331
1133.110371	41.630985
1136.454853	40.058882
1139.799334	38.494142
1143.143816	36.936889
1146.488298	35.387247
1149.832779	33.845339
1153.177261	32.311290
1156.521742	30.785223
1159.866224	29.267265
1163.210705	27.757540
1166.555187	26.256176
1169.899669	24.763294
1173.244150	23.278998
1176.588632	21.803400
1179.933114	20.336608
1183.277595	18.878736
1186.622077	17.429899
1189.966558	15.990212
1193.311040	14.560117
1196.655522	13.139626
1200.000003	11.728929
